date,Hamburg,Schleswig-Holstein,Lower Saxony,Baden-Wuerttemberg,Saarland,Bremen,Brandenburg,Saxony,Bavaria,Saxony-Anhalt,Hesse,Rheinland-Pfalz,North Rhine-Westphalia,Berlin,Mecklenburg-Vorpommern,Thuringia
2020-07-28,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,35.714285714285715,30.158730158730158,15.674603174603176,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,29.166666666666664,32.738095238095234,32.738095238095234
2020-07-29,18.452380952380953,18.452380952380953,32.738095238095234,32.142857142857146,35.714285714285715,30.158730158730158,15.674603174603176,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,29.166666666666664,32.738095238095234,32.738095238095234
2020-07-30,18.452380952380953,18.452380952380953,32.738095238095234,32.142857142857146,35.714285714285715,30.158730158730158,15.674603174603176,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,29.166666666666664,32.738095238095234,32.738095238095234
2020-07-31,18.452380952380953,18.452380952380953,32.738095238095234,32.142857142857146,35.714285714285715,30.158730158730158,15.674603174603176,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,29.166666666666664,32.738095238095234,32.738095238095234
2020-08-01,18.452380952380953,18.452380952380953,30.952380952380953,32.142857142857146,33.92857142857143,30.158730158730158,15.674603174603176,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,16.666666666666664,18.452380952380953,29.166666666666664,32.738095238095234,32.738095238095234
2020-08-02,18.452380952380953,18.452380952380953,30.952380952380953,32.142857142857146,33.92857142857143,30.158730158730158,15.674603174603176,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,16.666666666666664,18.452380952380953,29.166666666666664,32.738095238095234,32.738095238095234
2020-08-03,18.452380952380953,18.452380952380953,30.952380952380953,32.142857142857146,33.92857142857143,30.158730158730158,15.674603174603176,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,16.666666666666664,18.452380952380953,29.166666666666664,32.738095238095234,32.738095238095234
2020-08-04,18.452380952380953,18.452380952380953,30.952380952380953,32.142857142857146,33.92857142857143,30.158730158730158,15.674603174603176,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,16.666666666666664,18.452380952380953,29.166666666666664,32.738095238095234,32.738095238095234
2020-08-05,18.452380952380953,18.452380952380953,30.952380952380953,32.142857142857146,33.92857142857143,30.158730158730158,15.674603174603176,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,16.666666666666664,18.452380952380953,29.166666666666664,32.738095238095234,32.738095238095234
2020-08-06,17.261904761904763,18.452380952380953,30.952380952380953,32.142857142857146,33.92857142857143,30.158730158730158,15.674603174603176,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,16.666666666666664,18.452380952380953,29.166666666666664,32.738095238095234,32.738095238095234
